,ACC,Algorithm,F1score,F2score,FPR,MCC,model_index,parameters,FNR,FNR_Leak,FNR_Clog,balanced_ACC
56,0.7808871121264039,KNN,0.7933744559660981,0.7560597460407966,0.15471458773784355,0.5730566380158755,57,"{'n_neighbors': 8, 'weights': 'uniform', 'Algorithm': 'auto'}",0.2667212156633548,0.16398724471263168,0.31627374023716454,0.7892820982994008
18,0.7816257376737102,svm_rbf,0.7953801327213186,0.7602587519623296,0.16033826638477802,0.5727069295213274,19,"{'kernel': 'rbf', 'C': 10, 'gamma': 0.01}",0.26129748684979553,0.17461147016038658,0.3043126659249912,0.7891821233827133
115,0.7812259661146013,RF,0.7946768122935243,0.7599058272485416,0.1613107822410148,0.5725343010971082,116,"{'n_estimators': 500, 'criterion': 'entropy', 'min_samples_split': 10, 'bootstrap': False, 'max_depth': 8}",0.2612857977790766,0.19401414529742703,0.29497652981740935,0.7887017099899544
25,0.7827831715210355,RF,0.798313246524495,0.7685190378235061,0.17329809725158563,0.5724966243932422,26,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 10, 'bootstrap': False, 'max_depth': 8}",0.24970192869666863,0.17912845558294474,0.2845282558507677,0.7884999870258728
67,0.7859128117266324,RF,0.80555615152984,0.7857282106062613,0.19723044397463008,0.5724762698070358,68,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 15, 'bootstrap': False, 'max_depth': 20}",0.2265458796025716,0.15934204436774096,0.2597078156193284,0.7881118382113993
127,0.7843517989720161,RF,0.8021472527156434,0.777674613176574,0.1861945031712474,0.5720286209301696,128,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 15, 'bootstrap': False, 'max_depth': 10}",0.23742840444184687,0.17307429165261978,0.26941644803978926,0.788188546193453
137,0.7827907862173995,RF,0.7990473782333375,0.770900877502346,0.17788583509513742,0.5717038667612127,138,"{'n_estimators': 500, 'criterion': 'entropy', 'min_samples_split': 15, 'bootstrap': False, 'max_depth': 10}",0.24628872004675628,0.1901959634792452,0.27455481066807985,0.7879127224290532
151,0.7879002474776319,RF,0.8116543990545505,0.803114548714335,0.22568710359408034,0.5712758475772002,152,"{'n_estimators': 500, 'criterion': 'entropy', 'min_samples_split': 2, 'bootstrap': False, 'max_depth': 20}",0.2020572764465225,0.13450116364543607,0.23500427870909685,0.7861278099796984
65,0.7867047401484865,RF,0.8086012169191412,0.7948411082606468,0.21285412262156447,0.5710177591078195,66,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 10, 'bootstrap': False, 'max_depth': 20}",0.21366452367036826,0.14590391472992092,0.24659202157811166,0.7867406768540336
147,0.784740148486579,RF,0.8040160666851317,0.7830366580861307,0.19536997885835095,0.5708810820460157,148,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 15, 'bootstrap': False, 'max_depth': 20}",0.2299240210403273,0.16406426658996318,0.26246337603745556,0.7873530000506608
103,0.7820026651437274,RF,0.7976480202779086,0.7678585102235832,0.1742283298097252,0.5705989780097033,104,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 5, 'bootstrap': False, 'max_depth': 8}",0.25042665108123907,0.1852377591448799,0.28212904627360536,0.787672509554518
31,0.7804340376927469,RF,0.7942066103352887,0.7601594591384462,0.16405919661733617,0.570574605658126,32,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 2, 'bootstrap': False, 'max_depth': 8}",0.2605844535359439,0.19299474072539088,0.2950220286467659,0.7876781749233601
145,0.7863125832857414,RF,0.8082414106980182,0.794698511154268,0.213784355179704,0.5701770447175591,146,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 10, 'bootstrap': False, 'max_depth': 20}",0.2136645236703682,0.15055635465325867,0.24444387335563192,0.7862755605749637
131,0.7835789072910717,RF,0.8021939579701336,0.7797753467416567,0.19255813953488374,0.5696995067372285,132,"{'n_estimators': 500, 'criterion': 'entropy', 'min_samples_split': 2, 'bootstrap': False, 'max_depth': 10}",0.2339918176504968,0.1680920919465811,0.2659536435498849,0.7867250214073099
55,0.7831829430801446,RF,0.8011593567529762,0.777269904778733,0.1889217758985201,0.5696176211300843,56,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 10, 'bootstrap': False, 'max_depth': 10}",0.2374284044418469,0.17321431416880329,0.2690114947079873,0.7868249098298166
45,0.7831791357319626,RF,0.8017566683016952,0.7788096845106451,0.1917336152219873,0.5686345379439426,46,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 10, 'bootstrap': False, 'max_depth': 10}",0.23539450613676213,0.17042723282909042,0.2677823401385494,0.7864359393206254
55,0.7851932229202361,KNN,0.8072881400058389,0.7923517872955027,0.21192389006342494,0.567609887868518,56,"{'n_neighbors': 7, 'weights': 'distance', 'Algorithm': 'brute'}",0.21703097603740504,0.12947151836811277,0.2583422138425554,0.7855225669495849
52,0.7851932229202361,KNN,0.8072881400058389,0.7923517872955027,0.21192389006342494,0.567609887868518,53,"{'n_neighbors': 7, 'weights': 'distance', 'Algorithm': 'auto'}",0.21703097603740504,0.12947151836811277,0.2583422138425554,0.7855225669495849
54,0.7851932229202361,KNN,0.8072881400058389,0.7923517872955027,0.21192389006342494,0.567609887868518,55,"{'n_neighbors': 7, 'weights': 'distance', 'Algorithm': 'kd_tree'}",0.21703097603740504,0.12947151836811277,0.2583422138425554,0.7855225669495849
53,0.7851932229202361,KNN,0.8072881400058389,0.7923517872955027,0.21192389006342494,0.567609887868518,54,"{'n_neighbors': 7, 'weights': 'distance', 'Algorithm': 'ball_tree'}",0.21703097603740504,0.12947151836811277,0.2583422138425554,0.7855225669495849
30,0.7859318484675424,KNN,0.810196302295315,0.8008698117973188,0.2266596194503171,0.5672705964851302,31,"{'n_neighbors': 4, 'weights': 'distance', 'Algorithm': 'kd_tree'}",0.2048042080654588,0.12746374313680814,0.24179581396546224,0.7842680862421121
28,0.7859318484675424,KNN,0.810196302295315,0.8008698117973188,0.2266596194503171,0.5672705964851302,29,"{'n_neighbors': 4, 'weights': 'distance', 'Algorithm': 'auto'}",0.2048042080654588,0.12746374313680814,0.24179581396546224,0.7842680862421121
31,0.7859318484675424,KNN,0.810196302295315,0.8008698117973188,0.2266596194503171,0.5672705964851302,32,"{'n_neighbors': 4, 'weights': 'distance', 'Algorithm': 'brute'}",0.2048042080654588,0.12746374313680814,0.24179581396546224,0.7842680862421121
29,0.7859318484675424,KNN,0.810196302295315,0.8008698117973188,0.2266596194503171,0.5672705964851302,30,"{'n_neighbors': 4, 'weights': 'distance', 'Algorithm': 'ball_tree'}",0.2048042080654588,0.12746374313680814,0.24179581396546224,0.7842680862421121
61,0.7863354273748335,RF,0.8111429991615401,0.8041428352100108,0.23217758985200845,0.5672678013765999,62,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 2, 'bootstrap': False, 'max_depth': 20}",0.20004675628287555,0.13281204340894745,0.233055637880105,0.7838878269325581
51,0.7827984009137634,RF,0.8022803857467733,0.7815145713456987,0.1980972515856237,0.567003800053913,52,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 2, 'bootstrap': False, 'max_depth': 10}",0.23126826417299826,0.16836986972435888,0.2619756215718628,0.7853172421206892
40,0.7777536645726252,KNN,0.7904196398622015,0.7532546980530487,0.15845665961945032,0.5669142658817694,41,"{'n_neighbors': 6, 'weights': 'uniform', 'Algorithm': 'auto'}",0.2693980128579779,0.16265334005519766,0.3208829755054369,0.7860726637612859
41,0.7777536645726252,KNN,0.7904196398622015,0.7532546980530487,0.15845665961945032,0.5669142658817694,42,"{'n_neighbors': 6, 'weights': 'uniform', 'Algorithm': 'ball_tree'}",0.2693980128579779,0.16265334005519766,0.3208829755054369,0.7860726637612859
42,0.7777536645726252,KNN,0.7904196398622015,0.7532546980530487,0.15845665961945032,0.5669142658817694,43,"{'n_neighbors': 6, 'weights': 'uniform', 'Algorithm': 'kd_tree'}",0.2693980128579779,0.16265334005519766,0.3208829755054369,0.7860726637612859
43,0.7777536645726252,KNN,0.7904196398622015,0.7532546980530487,0.15845665961945032,0.5669142658817694,44,"{'n_neighbors': 6, 'weights': 'uniform', 'Algorithm': 'brute'}",0.2693980128579779,0.16265334005519766,0.3208829755054369,0.7860726637612859
38,0.7851970302684179,KNN,0.8086975390517679,0.7970975277831828,0.2211416490486258,0.5660719857787866,39,"{'n_neighbors': 5, 'weights': 'distance', 'Algorithm': 'kd_tree'}",0.2101928696668615,0.13163894220674405,0.2484016493610733,0.7843327406422564
37,0.7851970302684179,KNN,0.8086975390517679,0.7970975277831828,0.2211416490486258,0.5660719857787866,38,"{'n_neighbors': 5, 'weights': 'distance', 'Algorithm': 'ball_tree'}",0.2101928696668615,0.13163894220674405,0.2484016493610733,0.7843327406422564
36,0.7851970302684179,KNN,0.8086975390517679,0.7970975277831828,0.2211416490486258,0.5660719857787866,37,"{'n_neighbors': 5, 'weights': 'distance', 'Algorithm': 'auto'}",0.2101928696668615,0.13163894220674405,0.2484016493610733,0.7843327406422564
39,0.7851970302684179,KNN,0.8086975390517679,0.7970975277831828,0.2211416490486258,0.5660719857787866,40,"{'n_neighbors': 5, 'weights': 'distance', 'Algorithm': 'brute'}",0.2101928696668615,0.13163894220674405,0.2484016493610733,0.7843327406422564
141,0.7855396916047974,RF,0.8102049956144295,0.802920028133377,0.23219873150105708,0.5659916105545334,142,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 2, 'bootstrap': False, 'max_depth': 20}",0.20141437755698421,0.13303426563116966,0.23456293879580073,0.7831934454709795
44,0.7847934513611269,KNN,0.8080001399881269,0.7959478603313787,0.22021141649048623,0.5656148276294283,45,"{'n_neighbors': 6, 'weights': 'distance', 'Algorithm': 'auto'}",0.21159555815312686,0.1307625203829538,0.25077496210976297,0.7840965126781936
45,0.7847934513611269,KNN,0.8080001399881269,0.7959478603313787,0.22021141649048623,0.5656148276294283,46,"{'n_neighbors': 6, 'weights': 'distance', 'Algorithm': 'ball_tree'}",0.21159555815312686,0.1307625203829538,0.25077496210976297,0.7840965126781936
46,0.7847934513611269,KNN,0.8080001399881269,0.7959478603313787,0.22021141649048623,0.5656148276294283,47,"{'n_neighbors': 6, 'weights': 'distance', 'Algorithm': 'kd_tree'}",0.21159555815312686,0.1307625203829538,0.25077496210976297,0.7840965126781936
47,0.7847934513611269,KNN,0.8080001399881269,0.7959478603313787,0.22021141649048623,0.5656148276294283,48,"{'n_neighbors': 6, 'weights': 'distance', 'Algorithm': 'brute'}",0.21159555815312686,0.1307625203829538,0.25077496210976297,0.7840965126781936
125,0.7816219303255282,RF,0.8006135804600095,0.7783638174480683,0.19536997885835095,0.5650574848782892,126,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 10, 'bootstrap': False, 'max_depth': 10}",0.23541788427819987,0.1753102737647629,0.2652631169137178,0.7846060684317245
101,0.7792613744526937,RF,0.795597771834404,0.76708229698967,0.18061310782241016,0.5644913644534164,102,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 2, 'bootstrap': False, 'max_depth': 8}",0.25040327293980136,0.18328885837244968,0.2834511446863651,0.7844918096188944
35,0.7840167523320006,KNN,0.8073649471383465,0.7953168129450926,0.22116279069767444,0.5639571099622949,36,"{'n_neighbors': 5, 'weights': 'uniform', 'Algorithm': 'brute'}",0.212250146113384,0.13163894220674405,0.2512464118337428,0.7832935315944708
33,0.7840167523320006,KNN,0.8073649471383465,0.7953168129450926,0.22116279069767444,0.5639571099622949,34,"{'n_neighbors': 5, 'weights': 'uniform', 'Algorithm': 'ball_tree'}",0.212250146113384,0.13163894220674405,0.2512464118337428,0.7832935315944708
34,0.7840167523320006,KNN,0.8073649471383465,0.7953168129450926,0.22116279069767444,0.5639571099622949,35,"{'n_neighbors': 5, 'weights': 'uniform', 'Algorithm': 'kd_tree'}",0.212250146113384,0.13163894220674405,0.2512464118337428,0.7832935315944708
32,0.7840167523320006,KNN,0.8073649471383465,0.7953168129450926,0.22116279069767444,0.5639571099622949,33,"{'n_neighbors': 5, 'weights': 'uniform', 'Algorithm': 'auto'}",0.212250146113384,0.13163894220674405,0.2512464118337428,0.7832935315944708
25,0.7765200837616599,svm_rbf,0.7897007667143606,0.7526137225079278,0.16035940803382664,0.5638161748257321,26,"{'kernel': 'rbf', 'C': 100, 'gamma': 0.001}",0.2700993571011105,0.1574480026681265,0.3248864772916163,0.7847706174325316
43,0.7820026651437274,RF,0.8026600028575452,0.7841722369529175,0.2054756871035941,0.5637729340530467,44,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 5, 'bootstrap': False, 'max_depth': 10}",0.22728229105786096,0.1589824203316463,0.2607193251107421,0.7836210109192726
23,0.7788768322863127,RF,0.7953678307261914,0.7669852353269998,0.18158562367864697,0.5636575503353006,24,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 5, 'bootstrap': False, 'max_depth': 8}",0.25040327293980136,0.18119735510447582,0.2842726783553179,0.7840055516907759
143,0.7835789072910718,RF,0.8071229241654015,0.7963058797159732,0.22482029598308667,0.5634409914938259,144,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 5, 'bootstrap': False, 'max_depth': 20}",0.2102863822326125,0.14570341347678809,0.24151716288627587,0.7824466608921504
50,0.7828478964401294,KNN,0.8046073718089535,0.7888061409180596,0.2119450317124736,0.5634263066278725,51,"{'n_neighbors': 7, 'weights': 'uniform', 'Algorithm': 'kd_tree'}",0.22111046171829343,0.12810399700059139,0.2654939426221912,0.7834722532846164
51,0.7828478964401294,KNN,0.8046073718089535,0.7888061409180596,0.2119450317124736,0.5634263066278725,52,"{'n_neighbors': 7, 'weights': 'uniform', 'Algorithm': 'brute'}",0.22111046171829343,0.12810399700059139,0.2654939426221912,0.7834722532846164
48,0.7828478964401294,KNN,0.8046073718089535,0.7888061409180596,0.2119450317124736,0.5634263066278725,49,"{'n_neighbors': 7, 'weights': 'uniform', 'Algorithm': 'auto'}",0.22111046171829343,0.12810399700059139,0.2654939426221912,0.7834722532846164
49,0.7828478964401294,KNN,0.8046073718089535,0.7888061409180596,0.2119450317124736,0.5634263066278725,50,"{'n_neighbors': 7, 'weights': 'uniform', 'Algorithm': 'ball_tree'}",0.22111046171829343,0.12810399700059139,0.2654939426221912,0.7834722532846164
27,0.7749857224443175,KNN,0.7868921426116876,0.7480632915030633,0.15659619450317125,0.5628867244185517,28,"{'n_neighbors': 4, 'weights': 'uniform', 'Algorithm': 'brute'}",0.2754997077732321,0.18934568805807195,0.3179382882986296,0.7839520488617986
24,0.7749857224443175,KNN,0.7868921426116876,0.7480632915030633,0.15659619450317125,0.5628867244185517,25,"{'n_neighbors': 4, 'weights': 'uniform', 'Algorithm': 'auto'}",0.2754997077732321,0.18934568805807195,0.3179382882986296,0.7839520488617986
25,0.7749857224443175,KNN,0.7868921426116876,0.7480632915030633,0.15659619450317125,0.5628867244185517,26,"{'n_neighbors': 4, 'weights': 'uniform', 'Algorithm': 'ball_tree'}",0.2754997077732321,0.18934568805807195,0.3179382882986296,0.7839520488617986
26,0.7749857224443175,KNN,0.7868921426116876,0.7480632915030633,0.15659619450317125,0.5628867244185517,27,"{'n_neighbors': 4, 'weights': 'uniform', 'Algorithm': 'kd_tree'}",0.2754997077732321,0.18934568805807195,0.3179382882986296,0.7839520488617986
21,0.7788616028935844,RF,0.7956249202149048,0.7683917992401537,0.1843340380549683,0.562796864810134,22,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 2, 'bootstrap': False, 'max_depth': 8}",0.2483576855639977,0.18341957732669806,0.2802295497189421,0.7836541381905172
63,0.7831905577765087,RF,0.806757374629373,0.7961800302824596,0.22570824524312896,0.5625594663516265,64,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 5, 'bootstrap': False, 'max_depth': 20}",0.21027469316189365,0.1461074538808285,0.2409637583964328,0.7820085307974888
23,0.7839710641538169,KNN,0.8092405519338144,0.801720810568719,0.23403805496828753,0.5624778430623829,24,"{'n_neighbors': 3, 'weights': 'distance', 'Algorithm': 'brute'}",0.20279368790181182,0.11478331658022059,0.24491766108566737,0.7815841285649502
22,0.7839710641538169,KNN,0.8092405519338144,0.801720810568719,0.23403805496828753,0.5624778430623829,23,"{'n_neighbors': 3, 'weights': 'distance', 'Algorithm': 'kd_tree'}",0.20279368790181182,0.11478331658022059,0.24491766108566737,0.7815841285649502
21,0.7839710641538169,KNN,0.8092405519338144,0.801720810568719,0.23403805496828753,0.5624778430623829,22,"{'n_neighbors': 3, 'weights': 'distance', 'Algorithm': 'ball_tree'}",0.20279368790181182,0.11478331658022059,0.24491766108566737,0.7815841285649502
20,0.7839710641538169,KNN,0.8092405519338144,0.801720810568719,0.23403805496828753,0.5624778430623829,21,"{'n_neighbors': 3, 'weights': 'distance', 'Algorithm': 'auto'}",0.20279368790181182,0.11478331658022059,0.24491766108566737,0.7815841285649502
18,0.7835789072910717,KNN,0.8088015674948299,0.801125307727108,0.23403805496828753,0.5617819048469243,19,"{'n_neighbors': 3, 'weights': 'uniform', 'Algorithm': 'kd_tree'}",0.20348334307422555,0.11478331658022059,0.24594330211130838,0.7812393009787432
17,0.7835789072910717,KNN,0.8088015674948299,0.801125307727108,0.23403805496828753,0.5617819048469243,18,"{'n_neighbors': 3, 'weights': 'uniform', 'Algorithm': 'ball_tree'}",0.20348334307422555,0.11478331658022059,0.24594330211130838,0.7812393009787432
16,0.7835789072910717,KNN,0.8088015674948299,0.801125307727108,0.23403805496828753,0.5617819048469243,17,"{'n_neighbors': 3, 'weights': 'uniform', 'Algorithm': 'auto'}",0.20348334307422555,0.11478331658022059,0.24594330211130838,0.7812393009787432
19,0.7835789072910717,KNN,0.8088015674948299,0.801125307727108,0.23403805496828753,0.5617819048469243,20,"{'n_neighbors': 3, 'weights': 'uniform', 'Algorithm': 'brute'}",0.20348334307422555,0.11478331658022059,0.24594330211130838,0.7812393009787432
41,0.7800494955263659,RF,0.8008480657387181,0.7826602630823329,0.2082663847780127,0.5595603641077832,42,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 2, 'bootstrap': False, 'max_depth': 10}",0.22863822326125072,0.16153388761221577,0.2613608009223824,0.7815476959803683
123,0.7784694460308397,RF,0.7988909146185411,0.7793716556642579,0.20642706131078228,0.5572490863414248,124,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 5, 'bootstrap': False, 'max_depth': 10}",0.23271770894213908,0.16359974744897343,0.26659287658494085,0.7804276148735393
10,0.7694612602322483,svm_rbf,0.7795685162232456,0.735862881619886,0.1492811839323467,0.5550164229882484,11,"{'kernel': 'rbf', 'C': 1, 'gamma': 0.01}",0.2905669199298656,0.18363383668275313,0.3429609533931061,0.7800759480688939
121,0.777308204835332,RF,0.7991243291747229,0.7820258477283459,0.21471458773784355,0.5531957401965173,122,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 2, 'bootstrap': False, 'max_depth': 10}",0.22862653419053186,0.15975984466170223,0.26268261655272956,0.7783294390358122
3,0.7663430420711974,svm_rbf,0.7763877843414568,0.7324973149957773,0.15202959830866805,0.5491858149950203,4,"{'kernel': 'rbf', 'C': 0.1, 'gamma': 0.1}",0.29398012857977796,0.19023909984064782,0.34548967814471304,0.7769951365557769
38,0.7679002474776319,LogisticRegression,0.7864707365344907,0.7596332172080669,0.19822410147991543,0.5390135311150047,39,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.39}",0.25715955581531275,0.1265796407239132,0.3187683456437989,0.772308171352386
17,0.768296211688559,svm_rbf,0.7873256896041773,0.7620763262447069,0.2017970401691332,0.5387405326358408,18,"{'kernel': 'rbf', 'C': 10, 'gamma': 0.001}",0.2538047925189948,0.12560984495380778,0.3146864981062389,0.7721990836559359
39,0.7675118979630688,LogisticRegression,0.7858570417896037,0.758550129988132,0.1972727272727273,0.5385939579669675,40,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.4}",0.2585154880187026,0.12857964072391317,0.3196985782019384,0.7721058923542853
34,0.7667237768893966,LogisticRegression,0.7856532498543554,0.7593222360302185,0.20101479915433404,0.5363266143840121,35,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.35000000000000003}",0.25715955581531275,0.1265796407239132,0.3187683456437989,0.7709128225151767
35,0.7667237768893966,LogisticRegression,0.7856532498543554,0.7593222360302185,0.20101479915433404,0.5363266143840121,36,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.36000000000000004}",0.25715955581531275,0.1265796407239132,0.3187683456437989,0.7709128225151767
36,0.7667237768893966,LogisticRegression,0.7856532498543554,0.7593222360302185,0.20101479915433404,0.5363266143840121,37,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.37}",0.25715955581531275,0.1265796407239132,0.3187683456437989,0.7709128225151767
40,0.7663392347230156,LogisticRegression,0.7849851130455427,0.7582283273033866,0.20004228329809728,0.5358609044420868,41,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.41000000000000003}",0.2585154880187026,0.12857964072391317,0.3196985782019384,0.7707211143416002
24,0.7698610317913573,svm_rbf,0.793999391686316,0.7798429968198464,0.23131078224101478,0.5354383661497887,25,"{'kernel': 'rbf', 'C': 100, 'gamma': 0.0001}",0.22923436586791354,0.10727661042088286,0.2869039441458183,0.7697274259455359
37,0.7663316200266514,LogisticRegression,0.7853610310300264,0.7592167275036573,0.20194503171247358,0.5353942764516283,38,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.38}",0.25715955581531275,0.1265796407239132,0.3187683456437989,0.7704477062361069
41,0.7659470778602703,LogisticRegression,0.7845235745840045,0.7576172032993641,0.20004228329809728,0.5352168186127506,42,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.42000000000000004}",0.25920514319111637,0.12857964072391317,0.32080968931304954,0.7703762867553933
33,0.7659394631639064,LogisticRegression,0.7847591914924071,0.7581280163630559,0.20101479915433404,0.5349744161663577,34,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.34}",0.25852717708942147,0.1288018629461354,0.3196572345326878,0.7702290118781224
32,0.7651551494384161,LogisticRegression,0.7840595487309795,0.7574381398796918,0.20194503171247358,0.5334022800978694,33,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.33}",0.25920514319111637,0.13090712610403013,0.3196572345326878,0.7694249125482051
9,0.7538168665524464,KNN,0.7589853133249546,0.7067885700347982,0.14099365750528542,0.5333165962941879,10,"{'n_neighbors': 2, 'weights': 'uniform', 'Algorithm': 'ball_tree'}",0.32386908240794854,0.24538376095868358,0.3610778918619462,0.7675686300433828
10,0.7538168665524464,KNN,0.7589853133249546,0.7067885700347982,0.14099365750528542,0.5333165962941879,11,"{'n_neighbors': 2, 'weights': 'uniform', 'Algorithm': 'kd_tree'}",0.32386908240794854,0.24538376095868358,0.3610778918619462,0.7675686300433828
11,0.7538168665524464,KNN,0.7589853133249546,0.7067885700347982,0.14099365750528542,0.5333165962941879,12,"{'n_neighbors': 2, 'weights': 'uniform', 'Algorithm': 'brute'}",0.32386908240794854,0.24538376095868358,0.3610778918619462,0.7675686300433828
8,0.7538168665524464,KNN,0.7589853133249546,0.7067885700347982,0.14099365750528542,0.5333165962941879,9,"{'n_neighbors': 2, 'weights': 'uniform', 'Algorithm': 'auto'}",0.32386908240794854,0.24538376095868358,0.3610778918619462,0.7675686300433828
31,0.7651589567865982,LogisticRegression,0.7842025228739538,0.7579180042309798,0.2028541226215645,0.5331866146818044,32,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.32}",0.25852717708942147,0.1286849038818079,0.3196572345326878,0.769309350144507
42,0.7647706072720353,LogisticRegression,0.7833547908831104,0.7563275038389328,0.20097251585623682,0.5329066903569754,43,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.43}",0.2605727644652251,0.13093258190038376,0.3218623208919969,0.7692273598392692
43,0.7643784504092899,LogisticRegression,0.7828980091666539,0.7557263402190393,0.20097251585623682,0.5322082653090608,44,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.44}",0.2612624196376389,0.12871035967816152,0.3237670827967588,0.7688825322530622
44,0.7643784504092899,LogisticRegression,0.7828980091666539,0.7557263402190393,0.20097251585623682,0.5322082653090608,45,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.45}",0.2612624196376389,0.12871035967816152,0.3237670827967588,0.7688825322530622
29,0.764770607272035,LogisticRegression,0.7841212053113282,0.7583094016372778,0.20469344608879494,0.5320889188061065,30,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.3}",0.2578492109877265,0.1286849038818079,0.3186572345326878,0.7687286714617393
30,0.764770607272035,LogisticRegression,0.7840826900660476,0.7583009904461039,0.20469344608879494,0.5320506099057141,31,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.31}",0.2578492109877265,0.1286849038818079,0.3186572345326878,0.7687286714617393
26,0.7643784504092899,LogisticRegression,0.7838653736820786,0.7582030573815666,0.20562367864693445,0.5312587796783239,27,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.27}",0.2578492109877265,0.1286849038818079,0.3186572345326878,0.7682635551826693
25,0.7643784504092899,LogisticRegression,0.7838653736820786,0.7582030573815666,0.20562367864693445,0.5312587796783239,26,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.26}",0.2578492109877265,0.1286849038818079,0.3186572345326878,0.7682635551826693
27,0.7643784504092899,LogisticRegression,0.783832812779945,0.7581969192397053,0.20562367864693445,0.5312186832779179,28,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.28}",0.2578492109877265,0.1286849038818079,0.3186572345326878,0.7682635551826695
45,0.7635979440319817,LogisticRegression,0.7822039965699864,0.7550431149343343,0.2018816067653277,0.5306211268249105,46,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.46}",0.2619403857393338,0.12871035967816152,0.3249435533849941,0.7680890037476693
28,0.7639862935465449,LogisticRegression,0.7835420547321776,0.7580931386614992,0.206553911205074,0.5302774458272767,29,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.29000000000000004}",0.2578492109877265,0.1286849038818079,0.3186572345326878,0.7677984389035997
24,0.7639862935465449,LogisticRegression,0.7837797463110402,0.7585955252698529,0.20748414376321353,0.5301220291095199,25,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.25}",0.2571712448860316,0.1286849038818079,0.31768162477659023,0.7676723056753773
91,0.7632210165619645,LogisticRegression,0.7820294010515016,0.7553894219591868,0.20367864693446092,0.5296787803808968,92,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.92}",0.26125073056692,0.13221966324009668,0.3227416878779669,0.7675353112493097
90,0.7632210165619645,LogisticRegression,0.7820588860761063,0.7553995997540629,0.20367864693446092,0.5296743401617521,91,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.91}",0.26125073056692,0.13221966324009668,0.3227416878779669,0.7675353112493096
