,Algorithm,model_index,parameters,FNR,FPR,MCC,ACC,F1score,F2score
42,XGBoost,43,"{'learning_rate': 0.1, 'max_depth': 9, 'subsample': 0.8, 'colsample_bytree': 1.0, 'n_estimators': 100}","{'FNR': 0.20342489772063124, 'FNR_Leak': 0.13936724551678112, 'FNR_Clog': 0.23534582790316316, 'balanced_ACC': 0.7729492847549067}",0.250676533,0.545637889,0.776523891,0.803809761,0.799260061
19,XGBoost,20,"{'learning_rate': 0.01, 'max_depth': 9, 'subsample': 0.8, 'colsample_bytree': 1.0, 'n_estimators': 200}","{'FNR': 0.20407948568088843, 'FNR_Leak': 0.14773072648026206, 'FNR_Clog': 0.23274572427042975, 'balanced_ACC': 0.772991969633129}",0.249936575,0.545491996,0.776516276,0.80368738,0.798844139
23,XGBoost,24,"{'learning_rate': 0.01, 'max_depth': 9, 'subsample': 1.0, 'colsample_bytree': 1.0, 'n_estimators': 200}","{'FNR': 0.20545879602571598, 'FNR_Leak': 0.13940034750251468, 'FNR_Clog': 0.2375201055275373, 'balanced_ACC': 0.7718054857080722}",0.250930233,0.543825772,0.775339806,0.802674009,0.797482408
11,XGBoost,12,"{'learning_rate': 0.01, 'max_depth': 6, 'subsample': 0.8, 'colsample_bytree': 1.0, 'n_estimators': 200}","{'FNR': 0.21906487434248983, 'FNR_Leak': 0.1537624725120081, 'FNR_Clog': 0.252006468553176, 'balanced_ACC': 0.7728354275222011}",0.235264271,0.543714173,0.774167143,0.799014603,0.787841132
15,XGBoost,16,"{'learning_rate': 0.01, 'max_depth': 6, 'subsample': 1.0, 'colsample_bytree': 1.0, 'n_estimators': 200}","{'FNR': 0.21837521917007602, 'FNR_Leak': 0.15078055202451485, 'FNR_Clog': 0.2518059903304499, 'balanced_ACC': 0.7722077392521713}",0.237209302,0.542680596,0.773748334,0.798978638,0.788233154
6,XGBoost,7,"{'learning_rate': 0.01, 'max_depth': 3, 'subsample': 1.0, 'colsample_bytree': 1.0, 'n_estimators': 100}","{'FNR': 0.29926358854471075, 'FNR_Leak': 0.1902134126966944, 'FNR_Clog': 0.35273188174983416, 'balanced_ACC': 0.7729157744380041}",0.154904863,0.542518907,0.762033124,0.771879902,0.727297986
35,XGBoost,36,"{'learning_rate': 0.1, 'max_depth': 6, 'subsample': 0.8, 'colsample_bytree': 1.0, 'n_estimators': 200}","{'FNR': 0.20548217416715375, 'FNR_Leak': 0.13569104394057954, 'FNR_Clog': 0.23959782467571752, 'balanced_ACC': 0.7714238177790024}",0.25167019,0.542314387,0.774959071,0.802301377,0.797450138
34,XGBoost,35,"{'learning_rate': 0.1, 'max_depth': 6, 'subsample': 0.8, 'colsample_bytree': 1.0, 'n_estimators': 100}","{'FNR': 0.20818234950321454, 'FNR_Leak': 0.15059545239761957, 'FNR_Clog': 0.23737593113272062, 'balanced_ACC': 0.7705388463900417}",0.250739958,0.540363185,0.7737826,0.800906941,0.795254435
38,XGBoost,39,"{'learning_rate': 0.1, 'max_depth': 6, 'subsample': 1.0, 'colsample_bytree': 1.0, 'n_estimators': 100}","{'FNR': 0.20271186440677966, 'FNR_Leak': 0.13137252214589673, 'FNR_Clog': 0.23803813718280162, 'balanced_ACC': 0.7695637295302253}",0.258160677,0.539283933,0.773778793,0.802076898,0.799017498
10,XGBoost,11,"{'learning_rate': 0.01, 'max_depth': 6, 'subsample': 0.8, 'colsample_bytree': 1.0, 'n_estimators': 100}","{'FNR': 0.22379894798363537, 'FNR_Leak': 0.1596087589053533, 'FNR_Clog': 0.25608602172002054, 'balanced_ACC': 0.770045557720656}",0.236109937,0.53774047,0.77102608,0.79583791,0.783729583
46,XGBoost,47,"{'learning_rate': 0.1, 'max_depth': 9, 'subsample': 1.0, 'colsample_bytree': 1.0, 'n_estimators': 100}","{'FNR': 0.2054471069549971, 'FNR_Leak': 0.12796949184286643, 'FNR_Clog': 0.2441975692116548, 'balanced_ACC': 0.767730991977047}",0.259090909,0.535986142,0.771821816,0.800056619,0.796493739
43,XGBoost,44,"{'learning_rate': 0.1, 'max_depth': 9, 'subsample': 0.8, 'colsample_bytree': 1.0, 'n_estimators': 200}","{'FNR': 0.21295149035651664, 'FNR_Leak': 0.1471181758729746, 'FNR_Clog': 0.24539989536726736, 'balanced_ACC': 0.7681859884369635}",0.250676533,0.535438641,0.771033695,0.798089726,0.79121717
39,XGBoost,40,"{'learning_rate': 0.1, 'max_depth': 6, 'subsample': 1.0, 'colsample_bytree': 1.0, 'n_estimators': 200}","{'FNR': 0.20205727644652252, 'FNR_Leak': 0.13159747668911753, 'FNR_Clog': 0.23749846670842054, 'balanced_ACC': 0.7666140679078169}",0.264714588,0.534349062,0.771448696,0.800532653,0.798750006
32,XGBoost,33,"{'learning_rate': 0.1, 'max_depth': 6, 'subsample': 0.8, 'colsample_bytree': 0.8, 'n_estimators': 100}","{'FNR': 0.21296317942723555, 'FNR_Leak': 0.13918138693092252, 'FNR_Clog': 0.24929512342967808, 'balanced_ACC': 0.7672393405189404}",0.25255814,0.533867006,0.770272225,0.797180281,0.790853697
28,XGBoost,29,"{'learning_rate': 0.1, 'max_depth': 3, 'subsample': 1.0, 'colsample_bytree': 0.8, 'n_estimators': 100}","{'FNR': 0.21572180011689077, 'FNR_Leak': 0.151039896842064, 'FNR_Clog': 0.24854306271619497, 'balanced_ACC': 0.767117958292506}",0.250042283,0.533271588,0.769880069,0.796719873,0.788995836
22,XGBoost,23,"{'learning_rate': 0.01, 'max_depth': 9, 'subsample': 1.0, 'colsample_bytree': 1.0, 'n_estimators': 100}","{'FNR': 0.2109292811221508, 'FNR_Leak': 0.1496792113287469, 'FNR_Clog': 0.24158351085807456, 'balanced_ACC': 0.7658567125044636}",0.257357294,0.532288655,0.769449838,0.797147136,0.791941578
41,XGBoost,42,"{'learning_rate': 0.1, 'max_depth': 9, 'subsample': 0.8, 'colsample_bytree': 0.8, 'n_estimators': 200}","{'FNR': 0.21567504383401523, 'FNR_Leak': 0.14513432810739307, 'FNR_Clog': 0.2508285415370317, 'balanced_ACC': 0.7649531757574111}",0.254418605,0.52971109,0.767915477,0.794864886,0.788223633
36,XGBoost,37,"{'learning_rate': 0.1, 'max_depth': 6, 'subsample': 1.0, 'colsample_bytree': 0.8, 'n_estimators': 100}","{'FNR': 0.21366452367036826, 'FNR_Leak': 0.1565282009356313, 'FNR_Clog': 0.24250882682495, 'balanced_ACC': 0.7650070616320461}",0.256321353,0.529550288,0.768315248,0.795870164,0.789907281
47,XGBoost,48,"{'learning_rate': 0.1, 'max_depth': 9, 'subsample': 1.0, 'colsample_bytree': 1.0, 'n_estimators': 200}","{'FNR': 0.20745762711864407, 'FNR_Leak': 0.13433738126338743, 'FNR_Clog': 0.24392923418911003, 'balanced_ACC': 0.7644741462715448}",0.26359408,0.529473961,0.768695983,0.797549126,0.794281977
40,XGBoost,41,"{'learning_rate': 0.1, 'max_depth': 9, 'subsample': 0.8, 'colsample_bytree': 0.8, 'n_estimators': 100}","{'FNR': 0.21499707773232032, 'FNR_Leak': 0.1464480535975892, 'FNR_Clog': 0.24836984239943594, 'balanced_ACC': 0.76480590088014}",0.255391121,0.529154146,0.76791167,0.795195506,0.788816563
30,XGBoost,31,"{'learning_rate': 0.1, 'max_depth': 3, 'subsample': 1.0, 'colsample_bytree': 1.0, 'n_estimators': 100}","{'FNR': 0.2204441846873174, 'FNR_Leak': 0.14965893336110056, 'FNR_Clog': 0.2553499014195547, 'balanced_ACC': 0.7647990493053901}",0.249957717,0.527834616,0.767123548,0.79382599,0.785046507
45,XGBoost,46,"{'learning_rate': 0.1, 'max_depth': 9, 'subsample': 1.0, 'colsample_bytree': 0.8, 'n_estimators': 200}","{'FNR': 0.20953828170660432, 'FNR_Leak': 0.14988745691872624, 'FNR_Clog': 0.23999208247538836, 'balanced_ACC': 0.7634021065039918}",0.263657505,0.527650703,0.76752332,0.79597,0.792367355
33,XGBoost,34,"{'learning_rate': 0.1, 'max_depth': 6, 'subsample': 0.8, 'colsample_bytree': 0.8, 'n_estimators': 200}","{'FNR': 0.21158386908240798, 'FNR_Leak': 0.14288665008881726, 'FNR_Clog': 0.2456557960228228, 'balanced_ACC': 0.7637852324778234}",0.260845666,0.527533779,0.76752332,0.795560108,0.791055347
26,XGBoost,27,"{'learning_rate': 0.1, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 1.0, 'n_estimators': 100}","{'FNR': 0.2149970777323203, 'FNR_Leak': 0.15767553897770617, 'FNR_Clog': 0.2444992999299741, 'balanced_ACC': 0.7643090721274973}",0.256384778,0.5274129,0.767527127,0.795122271,0.788903975
44,XGBoost,45,"{'learning_rate': 0.1, 'max_depth': 9, 'subsample': 1.0, 'colsample_bytree': 0.8, 'n_estimators': 100}","{'FNR': 0.20475745178258328, 'FNR_Leak': 0.14435348562686026, 'FNR_Clog': 0.2353876570904751, 'balanced_ACC': 0.7625472783370381}",0.270147992,0.526468278,0.76752332,0.797161844,0.795752078
29,XGBoost,30,"{'learning_rate': 0.1, 'max_depth': 3, 'subsample': 1.0, 'colsample_bytree': 0.8, 'n_estimators': 200}","{'FNR': 0.21362945645821163, 'FNR_Leak': 0.15514515999995876, 'FNR_Clog': 0.24352578448441642, 'balanced_ACC': 0.7631324176482727}",0.260105708,0.525783163,0.766746621,0.794954499,0.789593362
37,XGBoost,38,"{'learning_rate': 0.1, 'max_depth': 6, 'subsample': 1.0, 'colsample_bytree': 0.8, 'n_estimators': 200}","{'FNR': 0.2102630040911748, 'FNR_Leak': 0.13637778530379147, 'FNR_Clog': 0.2467944453537246, 'balanced_ACC': 0.7625746290326367}",0.264587738,0.525581921,0.766739006,0.795340376,0.791745257
14,XGBoost,15,"{'learning_rate': 0.01, 'max_depth': 6, 'subsample': 1.0, 'colsample_bytree': 1.0, 'n_estimators': 100}","{'FNR': 0.23540619520748104, 'FNR_Leak': 0.16784930724590164, 'FNR_Clog': 0.2689165704233603, 'balanced_ACC': 0.7628254436224752}",0.238942918,0.523211421,0.76320198,0.787786722,0.773449658
31,XGBoost,32,"{'learning_rate': 0.1, 'max_depth': 3, 'subsample': 1.0, 'colsample_bytree': 1.0, 'n_estimators': 200}","{'FNR': 0.21566335476329634, 'FNR_Leak': 0.15771001911744947, 'FNR_Clog': 0.24576887595442026, 'balanced_ACC': 0.759800457924906}",0.264735729,0.51928556,0.763586522,0.792308528,0.787310305
25,XGBoost,26,"{'learning_rate': 0.1, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'n_estimators': 200}","{'FNR': 0.21708942139099946, 'FNR_Leak': 0.13933875003565405, 'FNR_Clog': 0.2557082980083934, 'balanced_ACC': 0.7581994753510117}",0.266511628,0.516177904,0.762021702,0.790774398,0.785837243
27,XGBoost,28,"{'learning_rate': 0.1, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 1.0, 'n_estimators': 200}","{'FNR': 0.22315604909409706, 'FNR_Leak': 0.14982259780123558, 'FNR_Clog': 0.25954591851022263, 'balanced_ACC': 0.754246499765848}",0.268350951,0.507813377,0.757738435,0.786508746,0.780500653
