,Algorithm,model_index,parameters,FNR,FPR,MCC,ACC,F1score,F2score
0,svm_linear,1,"{'kernel': 'linear', 'C': 0.1}","{'FNR': 0.31263881544156535, 'FNR_Leak': 0.2250526315789474, 'FNR_Clog': 0.35346622369878183, 'MCC_multiclass': 0.6328676132926229}","{'FPR': 0.136, 'FPR_Leak': 0.0, 'FPR_Clog': 0.0946153846153846, 'balanced_ACC': 0.7756805922792176}",0.5513099025367203,0.761812731440663,0.768344121570167,0.7169627565679764
1,svm_linear,2,"{'kernel': 'linear', 'C': 1}","{'FNR': 0.2731359069275516, 'FNR_Leak': 0.15936842105263158, 'FNR_Clog': 0.3259579180509412, 'MCC_multiclass': 0.6609926022762574}","{'FPR': 0.14844444444444446, 'FPR_Leak': 0.0, 'FPR_Clog': 0.10321153846153848, 'balanced_ACC': 0.7892098243140019}",0.5787339267718763,0.7794216187621231,0.7908886038555589,0.7501791602867804
2,svm_linear,3,"{'kernel': 'linear', 'C': 10}","{'FNR': 0.2516763617133792, 'FNR_Leak': 0.14673684210526317, 'FNR_Clog': 0.30033222591362124, 'MCC_multiclass': 0.6302073217050195}","{'FPR': 0.22311111111111107, 'FPR_Leak': 0.00274294670846395, 'FPR_Clog': 0.15154807692307692, 'balanced_ACC': 0.762606263587755}",0.5299048732755548,0.7603420913419149,0.7820685712098954,0.7598337966205448
3,svm_linear,4,"{'kernel': 'linear', 'C': 100}","{'FNR': 0.24521417239555787, 'FNR_Leak': 0.13821052631578948, 'FNR_Clog': 0.29481727574750827, 'MCC_multiclass': 0.6342076637911063}","{'FPR': 0.2293333333333333, 'FPR_Leak': 0.007795193312434692, 'FPR_Clog': 0.14921153846153848, 'balanced_ACC': 0.7627262471355545}",0.5323956634940619,0.7614741668136132,0.7839118992034279,0.7641557513721203
