,ACC,Algorithm,F1score,F2score,MCC,model_index,parameters,FNR,FNR_Leak,FNR_Clog,MCC_multiclass,FPR,FPR_Leak,FPR_Clog,balanced_ACC
60,0.8299280575539569,RF,0.8422519389239689,0.8084068681863874,0.6690479225836065,61,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 2, 'bootstrap': True, 'max_depth': 20}",0.21235185185185185,0.1801720430107527,0.2318117647058824,0.739016142657689,0.11189947399181763,0.011026163778457356,0.06036772216547498,0.8378743370781655
116,0.8293525179856115,RF,0.8411094548309435,0.8054884279580413,0.6689388595685173,117,"{'n_estimators': 500, 'criterion': 'entropy', 'min_samples_split': 15, 'bootstrap': True, 'max_depth': 8}",0.21633333333333332,0.1854623655913979,0.23501176470588236,0.7389374680919473,0.10779661016949152,0.01985049269452939,0.046833503575076596,0.8379350282485877
46,0.8313669064748201,RF,0.8451976415842464,0.81635666744376,0.6688624197349607,47,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 15, 'bootstrap': True, 'max_depth': 10}",0.2014259259259259,0.17350537634408603,0.21825882352941178,0.740978098528432,0.12347165400350675,0.021692150866462794,0.0549591419816139,0.8375512100352835
117,0.8313669064748203,RF,0.845235572226663,0.8169700246301344,0.6688612138132942,118,"{'n_estimators': 500, 'criterion': 'entropy', 'min_samples_split': 15, 'bootstrap': False, 'max_depth': 8}",0.20041975308641974,0.17225806451612904,0.21745882352941184,0.7412547857207471,0.12483927527761546,0.025358477743798846,0.051348314606741566,0.8373704858179827
146,0.8310791366906476,RF,0.8446367752658506,0.8149382461752006,0.6686315084819072,147,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 15, 'bootstrap': True, 'max_depth': 20}",0.20339506172839505,0.17483870967741935,0.22062745098039216,0.7405328284842715,0.12141437755698423,0.021688752973156644,0.05360061287027577,0.8375952803573103
24,0.8305035971223022,RF,0.8435858850470672,0.8123289259142532,0.6685956699536529,25,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 10, 'bootstrap': True, 'max_depth': 8}",0.20689506172839503,0.17750537634408606,0.22465882352941174,0.7400045884416764,0.11798947983635305,0.020584437648657836,0.0527017364657814,0.8375577292176263
56,0.8302158273381295,RF,0.8429684054686956,0.8108577092242893,0.6685837717172194,57,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 15, 'bootstrap': True, 'max_depth': 10}",0.2088765432098765,0.17750537634408606,0.22782745098039217,0.7396057672471149,0.11595558153126827,0.019843696907917093,0.052242083758937685,0.8375839376294276
120,0.8290647482014387,RF,0.8409725476046908,0.8051177080425052,0.6684589272226096,121,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 2, 'bootstrap': True, 'max_depth': 10}",0.2168395061728395,0.18679569892473122,0.2349960784313726,0.7382562749803375,0.10778492109877263,0.014339109751953788,0.053600612870275795,0.8376877863641938
156,0.8299280575539568,RF,0.8424827776440705,0.8094436719373945,0.6683871227891456,157,"{'n_estimators': 500, 'criterion': 'entropy', 'min_samples_split': 15, 'bootstrap': True, 'max_depth': 20}",0.21087037037037032,0.17617204301075273,0.23182745098039217,0.7394310000839304,0.11390999415546464,0.020951410125722054,0.04953524004085802,0.8376098177370825
133,0.8316546762589928,RF,0.8458889476062299,0.8182329219933174,0.6683716674441904,134,"{'n_estimators': 500, 'criterion': 'entropy', 'min_samples_split': 5, 'bootstrap': False, 'max_depth': 10}",0.1989197530864197,0.1709677419354839,0.2158274509803922,0.7407499556322825,0.1261952074810053,0.019109751953788653,0.059913176710929515,0.8374425197162875
122,0.8299280575539568,RF,0.8424275978532222,0.8094194465904633,0.6683450858453535,123,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 5, 'bootstrap': True, 'max_depth': 10}",0.21088271604938266,0.18283870967741941,0.22782745098039214,0.7391197362809236,0.11393337229690242,0.018379204892966364,0.0527017364657814,0.8375919558268575
124,0.8307913669064749,RF,0.844221754833354,0.8141547889193138,0.6682753781952095,125,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 10, 'bootstrap': True, 'max_depth': 10}",0.20440123456790127,0.17488172043010752,0.22224313725490202,0.7400784358814869,0.12073641145528935,0.021318382602786273,0.05360061287027579,0.8374311769884047
155,0.832230215827338,RF,0.8473284135344903,0.8228082486561535,0.6678366680354563,156,"{'n_estimators': 500, 'criterion': 'entropy', 'min_samples_split': 10, 'bootstrap': False, 'max_depth': 20}",0.19244444444444447,0.16292473118279574,0.21029019607843147,0.7414844078476419,0.13371127995324372,0.02315324498810737,0.059913176710929515,0.8369221378011558
111,0.8302158273381295,RF,0.843511153717753,0.8126222509984489,0.6678091856040296,112,"{'n_estimators': 500, 'criterion': 'entropy', 'min_samples_split': 2, 'bootstrap': False, 'max_depth': 8}",0.20638271604938271,0.1775913978494624,0.22384313725490199,0.739423212274275,0.11935710111046173,0.019843696907917093,0.0544943820224719,0.8371300914200778
77,0.8325179856115108,RF,0.8480337767546416,0.8249276898708853,0.6677763187662705,78,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 15, 'bootstrap': False, 'max_depth': 20}",0.18944444444444447,0.15896774193548388,0.20787450980392158,0.7420882292637672,0.13711279953243719,0.026826367652055722,0.05765577119509704,0.836721378011559
137,0.8319424460431654,RF,0.8472503052877783,0.8236861533272882,0.6670099892147495,138,"{'n_estimators': 500, 'criterion': 'entropy', 'min_samples_split': 15, 'bootstrap': False, 'max_depth': 10}",0.19094444444444444,0.16030107526881726,0.20947450980392154,0.7411912037047708,0.1364114552893045,0.025725450220863068,0.05854954034729316,0.8363220501331254
26,0.829640287769784,RF,0.8428568054481391,0.8117476403902267,0.6668043927701709,27,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 15, 'bootstrap': True, 'max_depth': 8}",0.2073827160493827,0.18012903225806454,0.22382745098039217,0.7386386465931751,0.11934541203974285,0.021692150866462794,0.05225229826353422,0.8366359359554372
102,0.8284892086330936,RF,0.8404975940488211,0.8055670636966354,0.6667388030696111,103,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 5, 'bootstrap': True, 'max_depth': 8}",0.21585185185185182,0.18946236559139787,0.23181176470588238,0.7372811647413736,0.11050847457627118,0.0191131498470948,0.0495505617977528,0.8368198367859385
20,0.8282014388489207,RF,0.8400817986065134,0.8047590401217234,0.6666844678510533,21,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 2, 'bootstrap': True, 'max_depth': 8}",0.2168395061728395,0.1868387096774194,0.2349960784313726,0.7370965245210396,0.10984219754529516,0.01838260278627251,0.05000510725229825,0.8366591481409326
50,0.8270503597122301,RF,0.8382349418827105,0.8006303533542123,0.6659254515362654,51,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 2, 'bootstrap': True, 'max_depth': 10}",0.22229629629629633,0.1854623655913979,0.24454901960784314,0.7356735184773016,0.10507305669199299,0.01470268433571186,0.0513432073544433,0.8363153235058551
153,0.8310791366906475,RF,0.8461470264319506,0.8208106379768363,0.6659033508299353,154,"{'n_estimators': 500, 'criterion': 'entropy', 'min_samples_split': 5, 'bootstrap': False, 'max_depth': 20}",0.19493827160493823,0.16167741935483876,0.21499607843137258,0.7395335656822882,0.13302162478082993,0.017268093781855252,0.0666802860061287,0.836020051807116
22,0.8279136690647482,RF,0.8398055977710623,0.8046679969511626,0.6658799057304695,23,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 5, 'bootstrap': True, 'max_depth': 8}",0.2168456790123457,0.18550537634408606,0.23581176470588236,0.736484115399369,0.1105084745762712,0.01837920489296636,0.050449438202247184,0.8363229232056915
37,0.8299280575539568,RF,0.8440900810383334,0.8165186783866707,0.6658330797816876,38,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 15, 'bootstrap': False, 'max_depth': 8}",0.20040740740740734,0.17221505376344087,0.21744313725490194,0.7390717171523338,0.12821741671537112,0.026092422697927282,0.05269662921348315,0.8356875879386108
113,0.8293525179856114,RF,0.8429600165172981,0.8127282646134509,0.6655766086465253,114,"{'n_estimators': 500, 'criterion': 'entropy', 'min_samples_split': 5, 'bootstrap': False, 'max_depth': 8}",0.20589506172839506,0.1815483870967742,0.22065882352941177,0.7379369946730279,0.12210403272939803,0.021314984709480126,0.05448927477017364,0.8360004527711034
55,0.8307913669064749,RF,0.8456211751649441,0.8197107124731672,0.6654838172117005,56,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 10, 'bootstrap': False, 'max_depth': 10}",0.1964259259259259,0.1643440860215054,0.21584313725490198,0.7394954768634018,0.13164231443600236,0.025358477743798843,0.05585291113381,0.8359658798190358
110,0.8264748201438848,RF,0.8374634168856387,0.7987419246670866,0.6654745578558954,111,"{'n_estimators': 500, 'criterion': 'entropy', 'min_samples_split': 2, 'bootstrap': True, 'max_depth': 8}",0.22482716049382712,0.1895483870967742,0.24618039215686274,0.7353356791867022,0.10301578024547049,0.01801563030920829,0.045934627170582214,0.8360785296303512
40,0.8276258992805755,RF,0.8396752445393628,0.8042936407246996,0.6653791741945067,41,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 2, 'bootstrap': True, 'max_depth': 10}",0.2173641975308642,0.18812903225806454,0.23501176470588242,0.7359939129093709,0.11052016364699008,0.01544002718314645,0.05405005107252299,0.8360578194110729
138,0.8279136690647482,RF,0.8400788737822008,0.8057184518479752,0.6653782742848966,139,"{'n_estimators': 500, 'criterion': 'entropy', 'min_samples_split': 20, 'bootstrap': True, 'max_depth': 10}",0.21533950617283948,0.18675268817204302,0.23259607843137262,0.7364743147787185,0.11256575102279369,0.020584437648657836,0.04909090909090908,0.8360473714021832
70,0.8273381294964028,RF,0.8392634819732294,0.8035293915779576,0.6651391196237507,71,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 2, 'bootstrap': True, 'max_depth': 20}",0.21832716049382717,0.18679569892473122,0.23736470588235295,0.7354749183233502,0.10977206312098187,0.013227998640842677,0.05628702757916242,0.8359503881925954
119,0.8293525179856117,RF,0.8434243044507375,0.8150608970216335,0.6648499523455097,120,"{'n_estimators': 500, 'criterion': 'entropy', 'min_samples_split': 20, 'bootstrap': False, 'max_depth': 8}",0.20238271604938265,0.17488172043010752,0.219043137254902,0.7382295553324404,0.12689655172413794,0.026826367652055726,0.05088866189989785,0.8353603661132396
38,0.8267625899280575,RF,0.8382619203520649,0.8018664727080587,0.6647873515138584,39,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 20, 'bootstrap': True, 'max_depth': 8}",0.22030864197530864,0.18679569892473122,0.24059607843137257,0.7353788826905756,0.10848626534190531,0.019847094801223243,0.04729826353421858,0.835602546341393
159,0.8305035971223022,RF,0.8458709905609136,0.8216151204798223,0.6644572113713114,160,"{'n_estimators': 500, 'criterion': 'entropy', 'min_samples_split': 20, 'bootstrap': False, 'max_depth': 20}",0.19342592592592592,0.1615913978494624,0.21267450980392164,0.7392899681054308,0.13639976621858563,0.027927285083248387,0.05584780388151174,0.835087153927744
100,0.8270503597122301,RF,0.8389013165590342,0.803106806327904,0.6644451936058496,101,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 2, 'bootstrap': True, 'max_depth': 8}",0.21881481481481477,0.18817204301075272,0.237364705882353,0.7352182677944066,0.10983050847457626,0.01838260278627251,0.04999999999999999,0.8356773383553047
30,0.825611510791367,RF,0.8364800918020034,0.7974094334364082,0.6643547270642003,31,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 2, 'bootstrap': True, 'max_depth': 8}",0.2262962962962963,0.18554838709677418,0.2509647058823529,0.7341675500934757,0.10300409117475162,0.01581039755351682,0.04863636363636362,0.8353498062644761
58,0.8279136690647482,RF,0.8407291353421412,0.8087563242685798,0.6641729991311791,59,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 20, 'bootstrap': True, 'max_depth': 10}",0.21083950617283947,0.17617204301075273,0.23181176470588238,0.7363825983569945,0.11872589129164232,0.022426095820591234,0.05090398365679265,0.835217301267759
54,0.8279136690647482,RF,0.8407649156548961,0.8081713271566798,0.6641662552295271,55,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 10, 'bootstrap': True, 'max_depth': 10}",0.21185802469135798,0.18150537634408603,0.23024313725490195,0.7361026036561829,0.11731151373465812,0.020581039755351683,0.052247191011235934,0.8354152307869919
73,0.8307913669064747,RF,0.8464995297404356,0.8228343950769935,0.6640902654234734,74,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 5, 'bootstrap': False, 'max_depth': 20}",0.19195061728395063,0.16038709677419358,0.21102745098039213,0.7388633058676771,0.13783752191700763,0.020574243968739383,0.0657865168539326,0.8351059303995209
35,0.8290647482014388,RF,0.843468191266555,0.815434589088797,0.6635722436305085,36,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 10, 'bootstrap': False, 'max_depth': 8}",0.20189506172839505,0.18017204301075268,0.2150274509803922,0.7371900556289569,0.12828755113968443,0.02426095820591233,0.054969356486210416,0.8349086935659601
139,0.829640287769784,RF,0.8447697014984086,0.8196183943487427,0.6634872296496258,140,"{'n_estimators': 500, 'criterion': 'entropy', 'min_samples_split': 20, 'bootstrap': False, 'max_depth': 10}",0.19591358024691355,0.16821505376344084,0.21269019607843137,0.7382117131330908,0.1350438340151958,0.02866123003737683,0.05404494382022472,0.8345212928689455
158,0.8270503597122301,RF,0.839360193127505,0.8054435169248423,0.6634814991994995,159,"{'n_estimators': 500, 'criterion': 'entropy', 'min_samples_split': 20, 'bootstrap': True, 'max_depth': 20}",0.21533333333333327,0.1854193548387097,0.23339607843137258,0.735144800826749,0.11459964932787844,0.021318382602786273,0.04954034729315627,0.8350335086693939
78,0.8273381294964028,RF,0.8400422192420254,0.807251058635602,0.6633633778933595,79,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 20, 'bootstrap': True, 'max_depth': 20}",0.21285185185185182,0.17883870967741938,0.23344313725490198,0.735456879538137,0.11734658094681474,0.021318382602786273,0.05134320735444331,0.8349007836006667
34,0.8264748201438848,RF,0.8385719304302185,0.803575510393471,0.663086971485544,35,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 10, 'bootstrap': True, 'max_depth': 8}",0.2178148148148148,0.18150537634408603,0.23981176470588234,0.734629610857897,0.11257744009351259,0.020214067278287465,0.0495505617977528,0.8348038725458364
106,0.8276258992805755,RF,0.8407023541195494,0.8084930118078861,0.663061620446261,107,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 15, 'bootstrap': True, 'max_depth': 8}",0.21135802469135798,0.18012903225806454,0.23018039215686273,0.7354521557976509,0.11867913500876683,0.020951410125722054,0.05270684371807967,0.8349814201499376
53,0.8293525179856115,RF,0.8441481241499952,0.8172929442647155,0.6630041423301821,54,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 5, 'bootstrap': False, 'max_depth': 10}",0.19941975308641968,0.17230107526881722,0.215843137254902,0.736839377381753,0.13099941554646408,0.01948012232415902,0.06262512768130746,0.8347904156835578
145,0.8307913669064747,RF,0.8475219114297561,0.8275141650324802,0.6624578208695914,146,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 10, 'bootstrap': False, 'max_depth': 20}",0.18498765432098768,0.15763440860215053,0.20150588235294115,0.7387535574269777,0.14731735827001752,0.024254162419300035,0.06756894790602655,0.8338474937044975
33,0.828201438848921,RF,0.8423002204546708,0.8131287436032819,0.6623940413192838,34,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 5, 'bootstrap': False, 'max_depth': 8}",0.2049012345679012,0.17888172043010755,0.22064313725490198,0.7359094301659013,0.12621858562244304,0.0227896704043493,0.055408580183861106,0.8344400899048279
28,0.8276258992805756,RF,0.8411880480983892,0.8105230817258068,0.6623298821131669,29,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 20, 'bootstrap': True, 'max_depth': 8}",0.20837037037037032,0.1787956989247312,0.22619607843137257,0.735391235221554,0.12278199883109295,0.022789670404349305,0.05316138917262512,0.8344238153992682
68,0.8284892086330935,RF,0.8430393013898427,0.815558386724288,0.6621841897406191,69,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 20, 'bootstrap': True, 'max_depth': 20}",0.20141975308641974,0.17617204301075268,0.21661176470588234,0.7361818178240553,0.13028638223261255,0.023160040774719674,0.057671092951991826,0.8341469323404838
65,0.8307913669064747,RF,0.8476546624146623,0.8272825810759662,0.6621589639403325,66,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 10, 'bootstrap': False, 'max_depth': 20}",0.18551851851851853,0.16425806451612904,0.19833725490196083,0.7385437567805403,0.14661601402688487,0.024624532789670407,0.0666649642492339,0.8339327337272983
26,0.8224460431654675,svm_rbf,0.8315539422171129,0.7861859490240668,0.6620146444478283,27,"{'kernel': 'rbf', 'C': 100, 'gamma': 0.01}",0.24122222222222228,0.1735483870967742,0.2819921568627451,0.7305118533399019,0.0901227352425482,0.007353041114509005,0.05046475995914197,0.8343275212676149
104,0.8270503597122303,RF,0.8401909312271474,0.8082888957106045,0.6618581706799184,105,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 10, 'bootstrap': True, 'max_depth': 8}",0.21135802469135803,0.18417204301075274,0.22781176470588235,0.7344205012052701,0.12004675628287555,0.020951410125722054,0.053605720122574044,0.8342976095128833
128,0.827338129496403,RF,0.8409108746448412,0.8103972881224155,0.6618074156069433,129,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 20, 'bootstrap': True, 'max_depth': 10}",0.2083765432098765,0.18012903225806454,0.22539607843137255,0.7349289156925839,0.12345996493278787,0.02242269792728508,0.0540602655771195,0.8340817459286679
