,ACC,Algorithm,F1score,F2score,MCC,model_index,parameters,FNR,FNR_Leak,FNR_Clog,MCC_multiclass,FPR,FPR_Leak,FPR_Clog,balanced_ACC
138,0.7134065934065934,RF,0.7436048416667613,0.7210588579887193,0.4374865934855228,139,"{'n_estimators': 500, 'criterion': 'entropy', 'min_samples_split': 20, 'bootstrap': True, 'max_depth': 10}",0.2888888888888889,,0.2888888888888889,0.4374865934855228,0.28,0.0,0.28,0.7155555555555556
118,0.7134065934065934,RF,0.7436048416667613,0.7210588579887193,0.4374865934855228,119,"{'n_estimators': 500, 'criterion': 'entropy', 'min_samples_split': 20, 'bootstrap': True, 'max_depth': 8}",0.2888888888888889,,0.2888888888888889,0.4374865934855228,0.28,0.0,0.28,0.7155555555555556
158,0.7134065934065934,RF,0.7436048416667613,0.7210588579887193,0.4374865934855228,159,"{'n_estimators': 500, 'criterion': 'entropy', 'min_samples_split': 20, 'bootstrap': True, 'max_depth': 20}",0.2888888888888889,,0.2888888888888889,0.4374865934855228,0.28,0.0,0.28,0.7155555555555556
98,0.7134065934065934,RF,0.7436048416667613,0.7210588579887193,0.4374865934855228,99,"{'n_estimators': 500, 'criterion': 'entropy', 'min_samples_split': 20, 'bootstrap': True, 'max_depth': 5}",0.2888888888888889,,0.2888888888888889,0.4374865934855228,0.28,0.0,0.28,0.7155555555555556
85,0.7254945054945056,RF,0.770029394753853,0.7643930593934216,0.43615528546210297,86,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 10, 'bootstrap': False, 'max_depth': 5}",0.23611111111111113,,0.23611111111111113,0.43615528546210297,0.332,0.0,0.332,0.7159444444444445
142,0.7252747252747254,RF,0.7726372076495917,0.7742333946994768,0.43524214174388476,143,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 5, 'bootstrap': True, 'max_depth': 20}",0.22055555555555556,,0.22055555555555556,0.4352421417438846,0.3546666666666667,0.0,0.3546666666666667,0.7123888888888888
122,0.7252747252747254,RF,0.7726372076495917,0.7742333946994768,0.43524214174388476,123,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 5, 'bootstrap': True, 'max_depth': 10}",0.22055555555555556,,0.22055555555555556,0.4352421417438846,0.3546666666666667,0.0,0.3546666666666667,0.7123888888888888
102,0.7252747252747254,RF,0.7726372076495917,0.7742333946994768,0.43524214174388476,103,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 5, 'bootstrap': True, 'max_depth': 8}",0.22055555555555556,,0.22055555555555556,0.4352421417438846,0.3546666666666667,0.0,0.3546666666666667,0.7123888888888888
90,0.7248351648351649,RF,0.7715095808903858,0.7715328489907006,0.43351313458541685,91,"{'n_estimators': 500, 'criterion': 'entropy', 'min_samples_split': 2, 'bootstrap': True, 'max_depth': 5}",0.225,,0.225,0.4335131345854167,0.3493333333333334,0.0,0.3493333333333334,0.7128333333333332
72,0.725054945054945,RF,0.7740537845367568,0.7809325922394958,0.4322870183515927,73,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 5, 'bootstrap': True, 'max_depth': 20}",0.21055555555555558,,0.21055555555555558,0.43228701835159256,0.37066666666666664,0.0,0.37066666666666664,0.7093888888888888
32,0.725054945054945,RF,0.7740537845367568,0.7809325922394958,0.4322870183515927,33,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 5, 'bootstrap': True, 'max_depth': 8}",0.21055555555555558,,0.21055555555555558,0.43228701835159256,0.37066666666666664,0.0,0.37066666666666664,0.7093888888888888
52,0.725054945054945,RF,0.7740537845367568,0.7809325922394958,0.4322870183515927,53,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 5, 'bootstrap': True, 'max_depth': 10}",0.21055555555555558,,0.21055555555555558,0.43228701835159256,0.37066666666666664,0.0,0.37066666666666664,0.7093888888888888
